0.154530310298789,0.0672316033091071,0.114163205768269,0.119520323534123,0.352497786231885,0.00219615404872559,0.463377990456954,0.456630706625359,0.422190351956977,0.230061747411583,0.00186371169974834,0.214655989764176,0.0917968104504323,0.412021387607042,0.367051475343109,0.436423268332615,0.0359591966915981,0.0247583702979813,0.0355805494378069,0.113956770669507,0.0970025196757822,0.0894240372616741,0.72088267771374,0.393053332730104,0.285389796077508,0.74442599436171,0.0816141538630722,0.0219569893656868,0.075405974093359,0.0258814711396541
0.0672316033091071,0.210769498953924,0.230891878332769,0.241605298674536,0.04836672795287,0.192809261897813,0.371816367581958,0.136878181270086,0.652689299757446,0.128089738976893,0.255946872325434,0.044213092361409,0.737640751969888,0.243757146685283,0.0484670315428714,0.182597846644336,0.00185128840022953,0.501344785239661,0.06459710848722,0.216244377041408,0.354132845747686,0.302549656756766,0.29584123568735,0.202219573460842,0.0299185620832348,0.238654832386458,0.0875083516007358,0.312674175295074,0.36260425756134,0.0762888087185229
0.114163205768269,0.230891878332769,0.766892528667816,0.0177491389303858,0.13173274760594,0.0491239859876584,0.174169973235982,0.394250405702638,0.126764870884902,0.121101780458948,0.105133021925477,0.00257838476198417,0.378257668354544,0.422101359045048,0.123942438831493,0.25502779205218,0.0906082057045939,0.0521928131668189,0.00711337410929168,0.0319577485959102,0.146560206899104,0.155150425290117,0.081890472057399,0.140632785419104,0.196814430960743,0.015780997285205,0.291976641505482,0.677837100592768,0.194240669140478,0.967901289617131
0.119520323534123,0.241605298674536,0.0177491389303858,0.0579104421060151,0.00723201585822454,0.0186380890091268,0.0197899624978563,0.0418655623181354,0.0527046206318455,0.162619414150764,0.482486466161933,0.0893319340410762,0.293531252800284,0.629934590552848,0.300723197039776,0.0108424993856956,0.328027610000617,0.377447293927313,0.568194268893634,0.0121068393140952,0.487177429504724,0.326592907955739,0.0250121389105356,0.206512264326298,0.12121788033155,0.474819456993361,0.6205475103105,0.101566922237091,0.249203008306467,0.0416085037600123
0.352497786231885,0.04836672795287,0.13173274760594,0.00723201585822454,0.20297556426587,0.531129970719694,0.109825258909817,0.168320863232982,0.0611955177058619,0.0440055611239343,0.00506211915463833,0.350171679881032,0.570985453330936,0.155926804905631,0.0632632221685986,0.240097157018897,0.25867227986751,0.000974196813003957,0.212850971749233,0.0765942284479684,0.359285820401155,0.182393880256504,0.0757574980292129,0.0164752248887964,0.112069100744892,0.326650696551152,0.127287122763715,0.180572253512998,0.360498658883123,0.213462532997347
0.00219615404872559,0.192809261897813,0.0491239859876584,0.0186380890091268,0.531129970719694,0.0252185715336409,0.617654848475073,0.352186514904701,0.178570746617054,0.223531152791149,0.473206178685793,0.0528203065195597,0.00167245998526251,0.133441106376713,0.565272571891198,0.13950651634977,0.271206737092533,0.0489659218939486,0.267032255761911,0.0677374789772727,0.119048644835997,0.800915364938651,0.0805624937759134,0.239552414616505,0.305498467110858,0.0398377278128839,0.302742471774569,0.883552252680081,0.0339621224468819,0.0137270326595153
0.463377990456954,0.371816367581958,0.174169973235982,0.0197899624978563,0.109825258909817,0.617654848475073,0.940444506101825,0.173593744139616,0.744359267239506,0.253159169400573,0.0492807443935723,0.316186739213809,0.178061743031542,0.106539279022495,0.0304867726351549,0.125603304646187,0.0832038089521468,0.00739495128564278,0.0967878893993182,0.208473430113229,0.24543327599265,0.0327004901590859,0.416875832257639,0.173350842372869,0.291681835754103,0.129322572704987,0.0775071142997713,0.134684587789755,0.731197549807494,0.169804823971859
0.456630706625359,0.136878181270086,0.394250405702638,0.0418655623181354,0.168320863232982,0.352186514904701,0.173593744139616,0.425857250535681,0.0378968730637398,0.33577508620881,0.0318114901713913,0.452296235339247,0.0890680270635417,0.495862513986634,0.197068085312784,0.42059931373086,0.340466833427405,0.37306271308159,0.0295596640131571,0.0439597571892081,0.174666702978366,0.522171846681381,0.121574657476688,0.187055295641277,0.063617344705964,0.0897771676281527,0.0295267856861749,0.218984724399126,0.0645562561478349,0.31474137047072
0.422190351956977,0.652689299757446,0.126764870884902,0.0527046206318455,0.0611955177058619,0.178570746617054,0.744359267239506,0.0378968730637398,0.205421800357632,0.041462894707694,0.358746495132902,0.03826571399871,0.578445501999886,0.414165821495865,0.371147070656513,0.43653823743019,0.155826505556773,0.362127721932612,0.308155371670004,0.285284826878398,0.0155566708024912,0.0236020005128953,0.0353640541141172,0.0768023480332983,0.1486477933156,0.353273058144945,0.025859611928653,0.109701413623271,0.28275167729057,0.0113660860966336
0.230061747411583,0.128089738976893,0.121101780458948,0.162619414150764,0.0440055611239343,0.223531152791149,0.253159169400573,0.33577508620881,0.041462894707694,0.533845457477303,0.322153918693092,0.234233021906331,0.00838805177990248,0.566902306793665,0.0253928706617368,0.0264867095544085,0.0526639739189267,0.122170306463717,0.0889077616722075,0.793558917596274,0.126804326204511,0.0848868738524478,0.513435032269087,0.178876018594882,0.168081440165157,0.127780809567211,0.0787539635685421,0.403688910866662,0.0715073225077778,0.17462165429621
